Time,HoTe,AwTe,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Ref,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HBP,ABP,HTTG,FTTG,TS,TST,TC,TF,TY,TR
15:00,Burton,Ipswich,2,1,H,1,1,D,S Purkiss,11,11,2,3,17,8,3,7,3,0,0,0,30,0,2,3,22,5,10,25,3,0
15:00,Cheltenham,Wycombe,1,3,A,1,1,D,C Boyeson,13,11,6,6,9,9,7,8,2,0,0,0,20,0,2,4,24,12,15,18,2,0
15:00,Lincoln,Fleetwood Town,2,1,H,0,1,A,J Oldham,9,11,3,7,8,16,3,4,3,3,0,0,30,30,1,3,20,10,7,24,6,0
15:00,Milton Keynes Dons,Sunderland,1,2,A,0,1,A,J Bell,17,7,8,5,8,12,6,7,2,4,0,0,20,40,1,3,24,13,13,20,6,0
15:00,Morecambe,Shrewsbury,2,0,H,2,0,H,D Bourne,10,11,6,1,13,18,4,7,2,3,0,0,20,30,2,2,21,7,11,31,5,0
15:00,Oxford,Charlton,2,1,H,2,1,H,T Bramall,11,10,5,3,10,16,5,6,2,2,0,0,20,20,3,3,21,8,11,26,4,0
15:00,Plymouth,Gillingham,1,0,H,0,0,D,C Breakspear,17,5,3,1,8,11,9,5,1,2,0,0,10,20,0,1,22,4,14,19,3,0
15:00,Portsmouth,Crewe,2,0,H,0,0,D,W Finnie,15,4,5,1,10,9,6,3,0,1,0,0,0,10,0,2,19,6,9,19,1,0
15:00,Sheffield Weds,Doncaster,2,0,H,0,0,D,R Joyce,11,12,4,3,13,13,6,4,0,3,0,0,0,30,0,2,23,7,10,26,3,0
15:00,Wigan,Rotherham,1,0,H,0,0,D,R Lewis,9,11,2,2,15,16,4,6,4,1,0,0,40,10,0,1,20,4,10,31,5,0
19:45,Accrington,Doncaster,1,0,H,1,0,H,S Oldham,14,3,5,1,10,8,7,5,3,0,0,0,30,0,1,1,17,6,12,18,3,0
19:45,AFC Wimbledon,Gillingham,1,1,D,0,0,D,C Brook,16,5,7,3,17,15,3,3,4,4,0,1,40,65,0,2,21,10,6,32,8,1
19:45,Burton,Sunderland,1,0,H,0,0,D,D Bourne,12,20,1,7,10,6,5,9,2,2,0,0,20,20,0,1,32,8,14,16,4,0
19:45,Cheltenham,Ipswich,2,1,H,0,1,A,P Wright,9,12,4,3,9,8,2,5,3,1,0,0,30,10,1,3,21,7,7,17,4,0
19:45,Lincoln,Bolton,0,1,A,0,0,D,S Barrott,15,10,6,2,9,10,2,4,1,0,0,0,10,0,0,1,25,8,6,19,1,0
19:45,Milton Keynes Dons,Charlton,2,1,H,1,1,D,C Breakspear,12,7,3,3,10,17,4,3,2,2,0,0,20,20,2,3,19,6,7,27,4,0
19:45,Morecambe,Rotherham,0,1,A,0,0,D,D Webb,8,15,0,8,9,16,7,10,2,2,0,0,20,20,0,1,23,8,17,25,4,0
19:45,Oxford,Crewe,1,0,H,1,0,H,R Madley,13,7,1,1,11,12,9,3,2,3,0,0,20,30,1,1,20,2,12,23,5,0
19:45,Plymouth,Cambridge,1,1,D,0,0,D,C Sarginson,11,7,4,3,10,12,7,3,2,5,0,0,20,50,0,2,18,7,10,22,7,0
19:45,Portsmouth,Shrewsbury,1,0,H,1,0,H,T Kettle,9,10,2,4,12,13,5,4,1,1,0,0,10,10,1,1,19,6,9,25,2,0
19:45,Sheffield Weds,Fleetwood Town,1,0,H,1,0,H,S Stockbridge,12,11,5,5,14,16,5,2,4,5,0,0,40,50,1,1,23,10,7,30,9,0
19:45,Wigan,Wycombe,1,1,D,0,0,D,A Backhouse,8,12,3,4,9,18,1,4,3,2,0,0,30,20,0,2,20,7,5,27,5,0
13:00,Rotherham,Sheffield Weds,0,2,A,0,0,D,M Edwards,14,7,2,5,17,12,8,0,1,4,0,0,10,40,0,2,21,7,8,29,5,0
15:00,Bolton,Oxford,2,1,H,1,1,D,N Hair,14,13,4,7,7,17,7,6,0,3,0,0,0,30,2,3,27,11,13,24,3,0
15:00,Cambridge,Burton,3,0,H,0,0,D,B Toner,7,19,2,9,10,13,8,4,1,2,0,0,10,20,0,3,26,11,12,23,3,0
15:00,Charlton,Wigan,0,2,A,0,0,D,C Hicks,9,13,1,4,17,13,5,3,3,1,0,0,30,10,0,2,22,5,8,30,4,0
15:00,Crewe,Accrington,0,1,A,0,1,A,D Drysdale,10,12,3,2,19,16,6,6,3,6,1,0,55,60,1,1,22,5,12,35,9,1
15:00,Doncaster,Portsmouth,0,0,D,0,0,D,C Boyeson,9,12,3,6,16,14,6,5,2,2,0,0,20,20,0,0,21,9,11,30,4,0
15:00,Fleetwood Town,Cheltenham,3,2,H,1,1,D,A Haines,8,15,6,7,5,7,7,9,1,4,0,0,10,40,2,5,23,13,16,12,5,0
15:00,Gillingham,Morecambe,2,1,H,1,1,D,T Nield,10,11,3,2,18,11,2,3,1,2,0,0,10,20,2,3,21,5,5,29,3,0
15:00,Ipswich,Milton Keynes Dons,2,2,D,1,0,H,J Smith,11,19,4,8,13,8,8,8,2,1,0,0,20,10,1,4,30,12,16,21,3,0
15:00,Shrewsbury,Plymouth,0,3,A,0,1,A,P Howard,17,5,1,4,19,8,11,1,2,1,0,0,20,10,1,3,22,5,12,27,3,0
15:00,Sunderland,AFC Wimbledon,1,0,H,0,0,D,J Oldham,12,5,6,2,13,11,8,3,3,1,0,0,30,10,0,1,17,8,11,24,4,0
15:00,Wycombe,Lincoln,1,0,H,1,0,H,J Bell,15,8,1,4,21,11,7,1,3,1,0,0,30,10,1,1,23,5,8,32,4,0
19:45,Burton,Cheltenham,1,1,D,0,1,A,S Oldham,14,7,3,2,12,10,5,4,2,1,0,0,20,10,1,2,21,5,9,22,3,0
13:00,Rotherham,Doncaster,2,0,H,2,0,H,M Coy,15,9,6,1,8,8,2,4,3,0,0,1,30,25,2,2,24,7,6,16,3,1
15:00,Cambridge,Bolton,1,0,H,1,0,H,T Nield,6,13,3,1,12,11,2,5,4,3,0,0,40,30,1,1,19,4,7,23,7,0
15:00,Charlton,Crewe,2,0,H,2,0,H,J Bell,19,13,7,5,11,8,7,5,1,2,0,0,10,20,2,2,32,12,12,19,3,0
15:00,Ipswich,AFC Wimbledon,2,2,D,0,0,D,D Rock,11,11,5,4,7,12,4,6,1,3,0,0,10,30,0,4,22,9,10,19,4,0
15:00,Milton Keynes Dons,Accrington,2,0,H,1,0,H,D Bourne,12,13,5,2,13,13,1,5,4,2,0,0,40,20,1,2,25,7,6,26,6,0
15:00,Morecambe,Sheffield Weds,1,0,H,0,0,D,A Backhouse,6,13,1,2,11,6,5,7,2,1,0,0,20,10,0,1,19,3,12,17,3,0
15:00,Oxford,Lincoln,3,1,H,2,0,H,W Finnie,12,12,8,4,8,10,2,8,0,1,0,0,0,10,2,4,24,12,10,18,1,0
15:00,Plymouth,Fleetwood Town,1,1,D,1,1,D,S Purkiss,13,8,4,3,14,13,3,3,0,2,0,0,0,20,2,2,21,7,6,27,2,0
15:00,Shrewsbury,Gillingham,2,1,H,0,1,A,S Allison,11,10,5,3,9,10,6,7,0,1,1,1,25,35,1,3,21,8,13,19,1,2
15:00,Sunderland,Wycombe,3,1,H,2,0,H,J Busby,10,16,4,3,11,9,1,5,1,1,0,0,10,10,2,4,26,7,6,20,2,0
15:00,Wigan,Portsmouth,1,0,H,0,0,D,C Sarginson,4,10,2,2,14,12,2,3,1,0,0,0,10,0,0,1,14,4,5,26,1,0
15:00,Accrington,Shrewsbury,1,0,H,1,0,H,A Coggins,13,9,7,3,16,17,3,1,1,4,0,0,10,40,1,1,22,10,4,33,5,0
15:00,AFC Wimbledon,Oxford,3,1,H,0,1,A,B Huxtable,14,17,8,6,9,12,5,13,3,1,0,0,30,10,1,4,31,14,18,21,4,0
15:00,Cheltenham,Milton Keynes Dons,1,1,D,1,0,H,S Allison,10,14,4,3,17,6,1,4,3,2,0,0,30,20,1,2,24,7,5,23,5,0
20:00,Bolton,Burton,0,0,D,0,0,D,J Smith,25,10,4,1,7,17,14,3,2,3,0,1,20,55,0,0,35,5,17,24,5,1
15:00,Burton,Gillingham,1,1,D,0,1,A,C Boyeson,14,15,7,4,4,15,4,7,0,2,0,0,0,20,1,2,29,11,11,19,2,0
15:00,Cambridge,Lincoln,1,5,A,0,3,A,S Purkiss,14,18,3,12,4,11,10,1,3,0,0,0,30,0,3,6,32,15,11,15,3,0
15:00,Charlton,Cheltenham,1,2,A,0,2,A,A Davies,14,16,1,8,6,14,3,3,2,1,0,0,20,10,2,3,30,9,6,20,3,0
15:00,Ipswich,Bolton,2,5,A,2,3,A,R Madley,7,14,3,7,11,14,1,6,1,2,0,0,10,20,5,7,21,10,7,25,3,0
15:00,Milton Keynes Dons,Portsmouth,1,0,H,0,0,D,M Edwards,13,6,6,2,10,19,6,7,2,1,0,0,20,10,0,1,19,8,13,29,3,0
15:00,Morecambe,AFC Wimbledon,3,4,A,0,1,A,S Stockbridge,7,19,5,5,14,8,3,5,2,4,0,0,20,40,1,7,26,10,8,22,6,0
15:00,Oxford,Wycombe,0,0,D,0,0,D,C Sarginson,11,9,4,2,12,15,8,8,4,1,0,0,40,10,0,0,20,6,16,27,5,0
15:00,Plymouth,Sheffield Weds,3,0,H,2,0,H,B Speedie,13,14,6,3,12,10,6,4,1,4,0,0,10,40,2,3,27,9,10,22,5,0
15:00,Rotherham,Fleetwood Town,2,4,A,2,1,H,C Hicks,19,9,5,5,9,15,6,2,0,3,0,0,0,30,3,6,28,10,8,24,3,0
15:00,Shrewsbury,Crewe,1,1,D,1,1,D,S Barrott,12,18,5,6,16,9,5,8,4,5,0,0,40,50,2,2,30,11,13,25,9,0
15:00,Sunderland,Accrington,2,1,H,1,1,D,A Backhouse,20,21,5,4,14,15,5,6,4,3,0,0,40,30,2,3,41,9,11,29,7,0
15:00,Wigan,Doncaster,2,1,H,1,1,D,T Nield,13,3,6,1,10,7,6,3,4,3,0,0,40,30,2,3,16,7,9,17,7,0
19:45,Lincoln,Rotherham,1,1,D,0,1,A,S Barrott,9,26,3,8,13,19,5,8,1,2,0,0,10,20,1,2,35,11,13,32,3,0
15:00,Accrington,Wigan,1,4,A,0,2,A,A Haines,13,17,5,8,6,13,2,9,2,2,0,0,20,20,2,5,30,13,11,19,4,0
15:00,AFC Wimbledon,Plymouth,0,1,A,0,0,D,T Nield,12,9,6,3,10,9,5,3,2,2,0,0,20,20,0,1,21,9,8,19,4,0
15:00,Bolton,Rotherham,0,2,A,0,2,A,J Bell,17,8,4,3,8,16,11,4,3,3,0,0,30,30,2,2,25,7,15,24,6,0
15:00,Cheltenham,Oxford,1,0,H,0,0,D,P Howard,9,11,1,5,9,11,8,10,2,1,0,0,20,10,0,1,20,6,18,20,3,0
15:00,Crewe,Burton,2,0,H,1,0,H,R Joyce,9,19,4,3,10,12,4,4,1,2,0,1,10,45,1,2,28,7,8,22,3,1
15:00,Doncaster,Morecambe,1,0,H,0,0,D,W Finnie,12,11,5,3,10,4,6,6,0,0,0,0,0,0,0,1,23,8,12,14,0,0
15:00,Fleetwood Town,Sunderland,2,2,D,0,1,A,N Hair,12,14,4,5,8,12,7,4,2,1,0,0,20,10,1,4,26,9,11,20,3,0
15:00,Gillingham,Milton Keynes Dons,1,4,A,1,2,A,J Busby,8,19,5,10,10,3,2,8,1,2,1,0,35,20,3,5,27,15,10,13,3,1
15:00,Lincoln,Ipswich,0,1,A,0,1,A,B Speedie,10,5,2,2,3,14,8,3,1,2,0,0,10,20,1,1,15,4,11,17,3,0
15:00,Portsmouth,Cambridge,1,2,A,0,1,A,G Ward,8,8,2,4,10,8,7,10,3,3,0,0,30,30,1,3,16,6,17,18,6,0
15:00,Sheffield Weds,Shrewsbury,1,1,D,1,1,D,B Toner,9,11,2,4,10,12,5,6,1,2,0,0,10,20,2,2,20,6,11,22,3,0
15:00,Wycombe,Charlton,2,1,H,1,0,H,P Wright,17,13,6,1,11,16,7,10,0,5,0,0,0,50,1,3,30,7,17,27,5,0
19:45,Crewe,Morecambe,1,3,A,0,2,A,P Howard,13,13,9,4,8,10,6,3,0,3,0,0,0,30,2,4,26,13,9,18,3,0
19:45,Gillingham,Charlton,1,1,D,0,1,A,K Stroud,11,18,1,6,11,9,2,5,2,0,0,0,20,0,1,2,29,7,7,20,2,0
19:45,Portsmouth,Plymouth,2,2,D,1,0,H,C Brook,15,15,4,8,11,6,9,4,3,3,0,0,30,30,1,4,30,12,13,17,6,0
15:00,Burton,Lincoln,1,2,A,0,1,A,C Hicks,27,12,6,5,13,5,13,1,1,2,0,0,10,20,1,3,39,11,14,18,3,0
15:00,Cambridge,Fleetwood Town,2,2,D,1,1,D,P Howard,12,7,4,2,16,10,4,3,1,0,0,0,10,0,2,4,19,6,7,26,1,0
15:00,Charlton,Portsmouth,2,2,D,0,1,A,A Coggins,12,12,7,6,14,10,11,4,2,2,0,0,20,20,1,4,24,13,15,24,4,0
15:00,Ipswich,Sheffield Weds,1,1,D,0,1,A,A Davies,10,6,5,2,8,9,4,5,2,0,0,0,20,0,1,2,16,7,9,17,2,0
15:00,Milton Keynes Dons,Wycombe,1,0,H,1,0,H,S Oldham,24,7,6,1,5,18,6,5,1,0,0,1,10,25,1,1,31,7,11,23,1,1
15:00,Morecambe,Accrington,3,3,D,2,2,D,M Edwards,8,25,3,9,11,10,4,7,1,1,1,0,35,10,4,6,33,12,11,21,2,1
15:00,Oxford,Gillingham,1,1,D,1,1,D,D Drysdale,25,7,7,4,7,11,12,2,0,2,0,0,0,20,2,2,32,11,14,18,2,0
15:00,Plymouth,Doncaster,2,1,H,0,0,D,T Kettle,16,13,10,4,13,16,7,7,4,5,0,0,40,50,0,3,29,14,14,29,9,0
15:00,Rotherham,Crewe,1,1,D,0,0,D,S Allison,23,3,4,3,12,8,8,0,1,1,1,0,35,10,0,2,26,7,8,20,2,1
15:00,Shrewsbury,AFC Wimbledon,2,1,H,1,1,D,J Bell,11,11,5,3,8,11,7,2,1,1,0,0,10,10,2,3,22,8,9,19,2,0
15:00,Sunderland,Bolton,1,0,H,1,0,H,S Purkiss,14,15,4,4,13,14,2,7,1,3,0,0,10,30,1,1,29,8,9,27,4,0
15:00,Wigan,Cheltenham,2,0,H,1,0,H,J Smith,15,9,5,2,11,7,6,3,3,1,0,0,30,10,1,2,24,7,9,18,4,0
19:45,Burton,Portsmouth,2,1,H,1,0,H,T Nield,14,12,6,2,21,5,6,5,3,4,0,0,30,40,1,3,26,8,11,26,7,0
19:45,Cambridge,Gillingham,0,2,A,0,1,A,J Bell,17,7,5,4,4,9,7,6,1,3,0,0,10,30,1,2,24,9,13,13,4,0
19:45,Charlton,Bolton,1,4,A,1,1,D,L Swabey,9,12,2,6,12,21,2,1,2,2,0,0,20,20,2,5,21,8,3,33,4,0
19:45,Ipswich,Doncaster,6,0,H,2,0,H,C Brook,11,1,7,1,6,11,8,0,1,2,0,0,10,20,2,6,12,8,8,17,3,0
19:45,Milton Keynes Dons,Fleetwood Town,3,3,D,2,2,D,P Wright,16,13,5,5,4,10,5,4,1,2,0,0,10,20,4,6,29,10,9,14,3,0
19:45,Morecambe,Lincoln,2,0,H,0,0,D,B Toner,8,11,2,3,6,6,7,11,1,0,0,0,10,0,0,2,19,5,18,12,1,0
19:45,Oxford,Accrington,5,1,H,2,0,H,R Lewis,16,14,10,3,15,10,4,5,4,2,0,0,40,20,2,6,30,13,9,25,6,0
19:45,Plymouth,Crewe,1,1,D,0,1,A,N Hair,26,10,5,5,7,8,6,4,3,3,0,0,30,30,1,2,36,10,10,15,6,0
19:45,Rotherham,AFC Wimbledon,3,0,H,2,0,H,A Haines,14,4,6,1,15,9,7,1,1,1,0,0,10,10,2,3,18,7,8,24,2,0
19:45,Shrewsbury,Wycombe,1,2,A,0,0,D,R Joyce,14,10,7,4,15,15,7,1,3,3,0,0,30,30,0,3,24,11,8,30,6,0
19:45,Sunderland,Cheltenham,5,0,H,3,0,H,C Sarginson,22,6,10,2,4,10,8,3,0,3,0,0,0,30,3,5,28,12,11,14,3,0
19:45,Wigan,Sheffield Weds,1,2,A,0,1,A,S Barrott,15,10,5,4,12,15,10,2,2,3,0,0,20,30,1,3,25,9,12,27,5,0
15:00,Accrington,Ipswich,2,1,H,0,1,A,M Coy,10,2,3,1,13,12,4,3,2,1,0,0,20,10,1,3,12,4,7,25,3,0
15:00,AFC Wimbledon,Burton,1,1,D,0,0,D,L Swabey,14,8,2,2,10,7,5,7,0,2,0,0,0,20,0,2,22,4,12,17,2,0
15:00,Bolton,Shrewsbury,2,1,H,2,0,H,M Edwards,10,13,6,2,10,7,0,6,1,1,0,0,10,10,2,3,23,8,6,17,2,0
15:00,Cheltenham,Rotherham,0,2,A,0,0,D,D Drysdale,8,17,1,10,7,10,3,11,0,0,0,0,0,0,0,2,25,11,14,17,0,0
15:00,Crewe,Cambridge,2,2,D,2,0,H,T Reeves,8,15,3,3,10,13,3,9,2,0,0,0,20,0,2,4,23,6,12,23,2,0
15:00,Doncaster,Milton Keynes Dons,2,1,H,1,1,D,A Kitchen,6,8,3,5,14,12,3,7,3,1,0,0,30,10,2,3,14,8,10,26,4,0
15:00,Fleetwood Town,Charlton,1,2,A,0,1,A,O Langford,15,13,4,5,12,11,4,6,2,2,0,0,20,20,1,3,28,9,10,23,4,0
15:00,Gillingham,Wigan,0,2,A,0,0,D,N Hair,10,15,4,5,6,13,5,8,1,2,0,0,10,20,0,2,25,9,13,19,3,0
15:00,Lincoln,Plymouth,2,2,D,0,1,A,A Woolmer,10,13,3,4,15,9,4,6,4,2,0,0,40,20,1,4,23,7,10,24,6,0
15:00,Portsmouth,Sunderland,4,0,H,3,0,H,B Toner,14,10,7,2,18,10,7,6,2,1,0,0,20,10,3,4,24,9,13,28,3,0
15:00,Sheffield Weds,Oxford,1,2,A,0,1,A,A Haines,14,15,6,4,10,14,3,10,2,2,0,0,20,20,1,3,29,10,13,24,4,0
15:00,Wycombe,Morecambe,4,3,H,0,2,A,T Reeves,17,13,5,8,7,9,9,2,0,0,0,0,0,0,2,7,30,13,11,16,0,0
15:00,Ipswich,Shrewsbury,2,1,H,1,1,D,W Finnie,8,5,3,2,12,15,4,2,3,1,0,0,30,10,2,3,13,5,6,27,4,0
15:00,Plymouth,Burton,2,1,H,2,0,H,A Coggins,17,8,4,2,8,16,7,4,1,0,0,0,10,0,2,3,25,6,11,24,1,0
15:00,Sheffield Weds,Bolton,1,0,H,0,0,D,D Rock,8,12,2,1,15,10,3,4,2,2,0,0,20,20,0,1,20,3,7,25,4,0
15:00,Wycombe,Gillingham,2,0,H,2,0,H,K Friend,15,14,5,5,15,14,5,3,0,1,0,0,0,10,2,2,29,10,8,29,1,0
19:45,Burton,Morecambe,3,2,H,2,1,H,M Coy,22,9,8,3,8,9,8,8,4,1,0,0,40,10,3,5,31,11,16,17,5,0
15:00,AFC Wimbledon,Sheffield Weds,2,2,D,0,1,A,C Sarginson,9,14,5,9,13,12,2,2,0,2,0,0,0,20,1,4,23,14,4,25,2,0
15:00,Bolton,Wigan,0,4,A,0,1,A,C Breakspear,10,13,3,7,13,14,3,1,3,4,0,0,30,40,1,4,23,10,4,27,7,0
15:00,Cambridge,Ipswich,2,2,D,1,2,A,L Doughty,9,16,3,3,12,11,4,4,0,1,0,0,0,10,3,4,25,6,8,23,1,0
15:00,Cheltenham,Accrington,1,0,H,0,0,D,J Oldham,15,10,4,3,14,16,10,5,2,1,0,0,20,10,0,1,25,7,15,30,3,0
15:00,Doncaster,Wycombe,0,2,A,0,2,A,S Stockbridge,13,8,4,3,14,9,6,2,2,1,0,0,20,10,2,2,21,7,8,23,3,0
15:00,Fleetwood Town,Crewe,3,0,H,0,0,D,M Edwards,16,8,6,1,9,10,10,5,2,4,0,0,20,40,0,3,24,7,15,19,6,0
15:00,Gillingham,Sunderland,1,2,A,1,1,D,L Swabey,25,14,8,5,14,9,6,5,1,2,0,1,10,45,2,3,39,13,11,23,3,1
15:00,Lincoln,Charlton,2,1,H,0,0,D,D Webb,12,5,5,2,10,8,10,3,1,4,0,0,10,40,0,3,17,7,13,18,5,0
15:00,Oxford,Plymouth,1,3,A,1,2,A,J Bell,14,12,2,5,13,6,7,1,0,1,0,0,0,10,3,4,26,7,8,19,1,0
15:00,Rotherham,Portsmouth,4,1,H,1,0,H,A Backhouse,14,7,10,3,14,14,4,3,2,2,0,0,20,20,1,5,21,13,7,28,4,0
15:00,Shrewsbury,Milton Keynes Dons,1,0,H,0,0,D,C Brook,4,13,3,2,14,6,3,11,2,1,0,0,20,10,0,1,17,5,14,20,3,0
19:45,Cambridge,Sheffield Weds,1,1,D,1,0,H,S Oldham,12,20,4,7,8,8,7,8,1,2,0,0,10,20,1,2,32,11,15,16,3,0
19:45,Charlton,Accrington,2,3,A,1,1,D,S Allison,16,16,6,9,16,14,8,5,4,3,0,0,40,30,2,5,32,15,13,30,7,0
19:45,Cheltenham,Morecambe,3,1,H,1,1,D,B Speedie,16,5,7,2,7,8,5,4,0,2,0,0,0,20,2,4,21,9,9,15,2,0
19:45,Crewe,Sunderland,0,4,A,0,2,A,C Boyeson,16,14,3,8,17,14,9,6,1,2,0,0,10,20,2,4,30,11,15,31,3,0
19:45,Fleetwood Town,Burton,0,1,A,0,1,A,S Mather,11,14,2,6,9,17,3,9,0,2,0,0,0,20,1,1,25,8,12,26,2,0
19:45,Gillingham,Doncaster,1,0,H,0,0,D,S Purkiss,9,13,2,3,14,9,8,1,2,2,0,0,20,20,0,1,22,5,9,23,4,0
19:45,Lincoln,AFC Wimbledon,0,1,A,0,1,A,P Howard,16,12,4,1,7,6,5,3,3,3,0,0,30,30,1,1,28,5,8,13,6,0
19:45,Oxford,Shrewsbury,2,0,H,0,0,D,C Hicks,13,10,3,0,11,10,4,4,0,0,0,0,0,0,0,2,23,3,8,21,0,0
19:45,Plymouth,Bolton,3,0,H,2,0,H,K Stroud,21,13,7,4,7,10,11,2,1,3,0,0,10,30,2,3,34,11,13,17,4,0
19:45,Portsmouth,Ipswich,0,4,A,0,1,A,J Smith,8,8,2,5,9,17,5,3,2,2,0,0,20,20,1,4,16,7,8,26,4,0
19:45,Rotherham,Wycombe,0,0,D,0,0,D,R Madley,8,10,2,1,14,8,7,5,2,1,0,0,20,10,0,0,18,3,12,22,3,0
19:45,Wigan,Milton Keynes Dons,1,2,A,1,2,A,D Drysdale,12,12,3,5,8,8,13,3,1,3,0,0,10,30,3,3,24,8,16,16,4,0
15:00,Accrington,Portsmouth,2,2,D,0,1,A,G Eltringham,13,19,3,9,8,16,5,6,2,2,0,0,20,20,1,4,32,12,11,24,4,0
15:00,AFC Wimbledon,Wigan,0,2,A,0,0,D,O Yates,6,15,3,6,11,12,1,7,0,3,0,0,0,30,0,2,21,9,8,23,3,0
15:00,Bolton,Gillingham,2,2,D,0,2,A,B Toner,22,15,9,7,11,12,11,4,1,3,0,0,10,30,2,4,37,16,15,23,4,0
15:00,Burton,Oxford,1,3,A,0,2,A,S Barrott,7,22,1,9,13,10,7,6,3,1,0,0,30,10,2,4,29,10,13,23,4,0
15:00,Doncaster,Cheltenham,3,2,H,2,0,H,N Hair,12,20,5,7,7,8,6,6,1,0,0,0,10,0,2,5,32,12,12,15,1,0
15:00,Ipswich,Fleetwood Town,2,1,H,0,0,D,S Allison,16,7,5,4,13,12,5,2,2,3,0,0,20,30,0,3,23,9,7,25,5,0
15:00,Milton Keynes Dons,Rotherham,0,3,A,0,1,A,C Sarginson,11,11,2,5,6,20,3,7,1,1,0,0,10,10,1,3,22,7,10,26,2,0
15:00,Morecambe,Plymouth,1,1,D,1,1,D,M Edwards,15,15,4,6,10,8,3,4,1,2,0,0,10,20,2,2,30,10,7,18,3,0
15:00,Sheffield Weds,Lincoln,1,1,D,0,0,D,M Coy,12,10,3,5,11,10,10,5,0,1,0,0,0,10,0,2,22,8,15,21,1,0
15:00,Shrewsbury,Cambridge,4,1,H,1,0,H,S Mather,16,5,9,1,7,10,4,5,1,5,0,1,10,75,1,5,21,10,9,17,6,1
15:00,Sunderland,Charlton,0,1,A,0,0,D,D Drysdale,18,12,5,3,5,17,7,6,2,2,0,0,20,20,0,1,30,8,13,22,4,0
15:00,Wycombe,Crewe,2,1,H,1,0,H,S Martin,21,13,7,6,5,10,7,4,0,1,0,0,0,10,1,3,34,13,11,15,1,0
19:45,Doncaster,Cambridge,1,1,D,0,1,A,A Haines,12,9,5,0,10,6,7,3,2,1,0,0,20,10,1,2,21,5,10,16,3,0
19:45,Wigan,Lincoln,1,2,A,0,1,A,S Stockbridge,20,13,2,3,11,9,9,4,3,2,0,0,30,20,1,3,33,5,13,20,5,0
15:00,Cambridge,AFC Wimbledon,1,0,H,0,0,D,T Reeves,10,5,2,2,9,8,7,3,3,2,0,0,30,20,0,1,15,4,10,17,5,0
15:00,Charlton,Doncaster,4,0,H,2,0,H,T Robinson,16,4,10,0,9,15,3,0,1,1,0,0,10,10,2,4,20,10,3,24,2,0
15:00,Cheltenham,Sheffield Weds,2,2,D,1,0,H,C Breakspear,15,15,6,3,15,16,4,15,2,2,0,0,20,20,1,4,30,9,19,31,4,0
15:00,Crewe,Milton Keynes Dons,1,4,A,0,1,A,A Haines,5,10,1,4,13,8,4,2,1,1,0,0,10,10,1,5,15,5,6,21,2,0
15:00,Fleetwood Town,Wycombe,3,3,D,1,2,A,A Kitchen,16,23,6,5,5,16,7,7,1,3,0,0,10,30,3,6,39,11,14,21,4,0
15:00,Gillingham,Accrington,0,0,D,0,0,D,C Pollard,20,12,7,3,13,11,6,2,1,2,0,0,10,20,0,0,32,10,8,24,3,0
15:00,Lincoln,Shrewsbury,1,1,D,1,0,H,R Madley,17,17,7,7,11,11,4,8,2,2,0,0,20,20,1,2,34,14,12,22,4,0
15:00,Oxford,Morecambe,3,1,H,1,0,H,L Swabey,15,18,5,4,7,6,6,6,0,1,0,0,0,10,1,4,33,9,12,13,1,0
15:00,Plymouth,Ipswich,2,1,H,1,1,D,R Lewis,12,8,7,4,4,18,7,4,1,4,0,0,10,40,2,3,20,11,11,22,5,0
15:00,Portsmouth,Bolton,1,0,H,0,0,D,C Hicks,9,8,4,1,8,13,3,5,0,0,0,0,0,0,0,1,17,5,8,21,0,0
15:00,Rotherham,Sunderland,5,1,H,2,1,H,D Rock,20,7,8,4,13,22,5,0,2,2,0,1,20,45,3,6,27,12,5,35,4,1
15:00,Wigan,Burton,2,0,H,1,0,H,C Brook,24,3,6,0,12,9,11,2,2,1,0,1,20,35,1,2,27,6,13,21,3,1
19:45,Charlton,Rotherham,1,1,D,0,1,A,S Oldham,11,12,7,3,10,18,3,8,3,4,0,0,30,40,1,2,23,10,11,28,7,0
19:45,Crewe,Doncaster,1,1,D,1,1,D,S Mather,4,13,2,4,12,15,6,2,0,5,0,0,0,50,2,2,17,6,8,27,5,0
19:45,Fleetwood Town,Wigan,2,3,A,1,0,H,R Joyce,10,17,2,7,10,13,1,13,3,2,0,0,30,20,1,5,27,9,14,23,5,0
19:45,Morecambe,Cambridge,0,2,A,0,1,A,R Madley,10,13,1,7,12,15,5,4,4,1,0,0,40,10,1,2,23,8,9,27,5,0
19:45,Portsmouth,Cheltenham,1,1,D,1,1,D,R Lewis,16,12,6,2,17,10,3,6,2,2,0,0,20,20,2,2,28,8,9,27,4,0
19:45,Sheffield Weds,Sunderland,3,0,H,2,0,H,C Hicks,10,14,4,5,14,9,1,3,2,0,0,0,20,0,2,3,24,9,4,23,2,0
19:45,Wycombe,Ipswich,1,4,A,1,1,D,L Swabey,20,14,6,6,7,10,11,3,2,2,0,0,20,20,2,5,34,12,14,17,4,0
20:00,Bolton,Crewe,2,0,H,0,0,D,J Bell,14,7,5,2,7,17,8,0,1,4,0,0,10,40,0,2,21,7,8,24,5,0
